hours-per-week,age,capital-gain,capital-loss,workclass,education,education-num,marital-status,relationship,race,gender,native-country,income,occupation
0,0,0,0,4,0,0,4,3,4,1,39,6215,6
0,0,0,0,4,15,1,2,0,4,1,39,30100,3
0,2,0,0,5,11,0,2,5,4,0,39,99999,4
0,2,0,0,4,6,0,2,0,4,1,39,29527,6
0,2,0,0,4,8,2,2,0,4,1,39,16430,1
0,0,0,0,4,9,2,4,3,4,0,39,7000,1
0,2,0,0,4,8,2,2,0,4,1,39,67504,13
0,0,0,0,4,11,0,2,0,4,1,39,6806,1
1,2,0,0,4,11,0,0,1,4,0,9,34600,12
0,1,0,0,4,9,2,4,1,4,0,39,25113,12
1,1,0,0,4,11,0,2,0,4,1,39,40474,14
0,1,0,0,4,3,0,4,3,4,1,39,2000,8
1,2,0,0,4,9,2,0,1,4,1,39,63200,4
1,0,0,0,4,15,1,4,4,4,1,26,27002,12
0,1,0,0,4,11,0,2,0,4,1,39,49300,3
0,2,0,0,6,15,1,2,0,4,1,39,14107,5
0,0,0,0,4,11,0,4,4,4,0,39,15162,1
0,1,0,0,4,11,0,4,4,4,1,39,22400,3
1,2,0,0,6,15,1,2,5,2,0,39,40168,8
0,0,0,0,4,15,1,4,3,2,1,39,18788,12
0,1,0,0,4,15,1,4,3,2,0,39,18005,1
0,1,0,0,4,11,0,2,0,4,1,39,41601,10
0,2,0,0,4,12,2,4,1,4,1,39,23737,11
0,2,0,0,4,11,0,6,1,4,0,39,5972,12
0,2,0,0,4,15,1,4,1,4,1,39,56763,10
0,2,0,0,4,15,1,0,4,4,0,39,20000,11
0,0,0,0,0,11,0,0,3,4,0,39,4300,0
1,1,0,0,4,7,2,4,4,4,0,39,36413,13
0,2,0,0,4,15,1,4,1,4,1,39,32865,13
0,2,0,0,6,9,2,2,0,4,1,39,54676,4
1,2,0,0,6,9,2,2,0,4,1,39,35437,10
0,2,0,0,6,12,2,2,0,4,1,39,24864,4
0,0,0,0,4,15,1,2,0,4,1,39,18700,12
0,1,0,0,4,11,0,5,2,4,0,39,3000,8
1,1,0,0,2,7,2,0,1,4,1,39,53614,4
1,1,0,0,4,9,2,2,0,4,1,39,34604,4
0,2,0,0,1,15,1,2,0,4,1,39,65736,13
0,2,0,0,2,15,1,2,0,4,1,39,68881,1
1,2,0,0,4,12,2,2,0,4,1,39,63180,4
0,0,0,0,4,11,0,4,3,4,0,39,8892,12
1,2,0,0,4,12,2,0,1,4,0,39,65726,4
0,1,0,0,4,7,2,2,0,4,1,39,48800,10
0,0,0,0,4,0,0,4,4,4,0,39,3200,7
0,1,0,0,0,7,2,4,4,4,1,39,1000,0
0,1,0,0,4,9,2,2,0,4,1,39,51978,12
1,1,0,0,4,9,2,4,1,4,0,39,9600,4
1,1,0,0,4,9,2,2,0,4,1,39,99999,3
0,1,0,0,4,7,2,0,1,4,0,39,44810,10
0,1,0,0,5,15,1,0,1,4,1,39,20000,10
1,1,0,0,4,9,2,2,0,4,1,39,53200,12
1,1,0,0,4,9,2,2,0,4,1,39,99999,3
0,2,0,0,5,1,0,2,0,4,1,39,45248,4
1,2,0,0,6,15,1,2,0,4,1,39,31833,12
0,0,0,0,2,15,1,4,3,4,1,39,5554,8
0,0,0,0,2,15,1,4,3,4,1,39,3498,4
1,1,0,0,4,15,1,0,1,4,1,39,18359,8
1,1,0,0,4,15,1,4,1,4,1,39,39050,12
0,2,0,0,6,13,0,0,4,4,0,26,8844,8
0,0,0,0,4,1,0,5,4,4,0,39,7500,8
0,0,0,0,6,1,0,4,1,4,1,39,22005,6
0,2,0,0,4,3,0,2,0,4,1,26,7109,8
0,2,0,0,4,2,0,4,3,4,1,26,2000,8
0,0,0,0,4,11,0,4,3,4,0,26,11000,8
0,0,0,0,4,11,0,4,3,4,0,26,12000,8
0,1,0,0,4,5,0,2,0,4,1,39,13800,5
1,1,0,0,4,11,0,4,1,4,1,39,28100,3
0,1,0,0,4,11,0,2,0,4,1,39,37020,4
0,2,0,0,4,0,0,2,0,4,1,39,61178,3
0,0,0,0,4,11,0,4,3,4,1,39,9600,3
0,0,0,0,4,11,0,4,3,4,1,39,9000,3
1,0,0,0,4,9,2,2,0,4,1,39,32267,10
0,0,0,0,2,15,1,0,1,4,0,39,17000,1
0,0,0,0,0,7,2,2,0,4,1,8,21340,0
0,1,0,0,4,11,0,0,1,4,1,39,35075,3
0,1,0,0,6,15,1,4,1,4,1,39,10037,8
0,2,0,0,4,9,2,4,1,4,1,39,12050,10
0,0,0,0,4,11,0,4,1,4,1,39,3640,1
0,0,0,0,4,15,1,4,1,4,1,39,5786,1
1,1,0,0,2,7,2,0,1,4,1,39,34100,11
1,2,0,0,4,15,1,2,0,4,1,39,51440,13
0,1,0,0,2,7,2,2,0,3,1,39,52899,3
0,0,0,0,4,1,0,4,3,3,1,39,3000,7
1,0,0,0,2,9,2,2,0,4,1,39,66100,10
0,0,0,0,4,15,1,2,0,4,1,39,33060,3
0,2,0,0,4,3,0,6,4,3,0,26,15000,8
0,0,0,0,4,11,0,2,0,3,1,39,18600,6
1,0,0,0,4,3,0,4,1,3,1,26,6500,5
0,1,0,0,4,4,0,5,1,3,1,26,4128,3
0,1,0,0,4,4,0,5,4,3,0,26,11000,9
1,1,0,0,4,15,1,2,0,4,1,39,15506,8
1,0,0,0,4,11,0,2,0,4,1,39,41566,14
0,2,0,0,7,15,1,2,5,4,0,39,56022,1
1,1,0,0,4,15,1,4,4,4,1,39,31266,12
0,0,0,0,4,11,0,2,0,4,1,39,15158,8
0,1,0,0,6,15,1,3,4,4,0,39,4000,8
1,1,0,0,4,11,0,2,0,4,1,39,37500,14
1,0,0,0,4,11,0,4,4,4,1,39,18000,5
0,2,0,0,4,1,0,0,2,4,0,39,22000,3
0,1,0,0,4,11,0,2,0,4,1,39,9060,7
0,1,0,0,4,1,0,0,1,4,1,39,23000,3
0,0,0,0,4,4,0,2,0,4,1,26,31500,5
0,2,0,0,4,8,2,2,0,4,1,39,70125,10
0,1,0,0,6,0,0,0,1,4,1,39,30100,3
0,1,0,0,4,15,1,5,1,4,1,39,32000,7
1,2,0,0,4,15,1,2,0,4,1,39,55000,12
0,0,0,0,4,15,1,4,2,4,0,39,2000,12
0,2,0,0,4,9,2,0,1,4,0,39,23809,1
0,1,0,0,4,9,2,4,1,4,1,39,18000,8
0,0,0,0,7,11,0,4,4,4,0,39,9509,1
0,2,0,0,4,11,0,2,0,4,1,39,20700,5
0,0,0,0,4,15,1,2,0,4,1,39,23340,5
0,2,0,0,2,11,0,2,0,4,1,39,22060,5
1,2,0,0,4,4,0,2,0,4,1,26,24900,5
0,0,0,0,1,11,0,4,3,4,1,39,6700,14
0,1,0,0,4,15,1,2,0,4,1,39,32000,3
0,1,0,0,4,11,0,0,1,4,1,39,13000,3
1,2,0,0,4,15,1,2,0,4,1,39,67733,13
0,1,0,0,2,9,2,0,1,4,1,39,26140,10
0,0,0,0,4,11,0,2,0,4,1,39,31250,12
0,2,0,0,6,15,1,5,1,4,1,39,15040,10
1,2,0,0,6,15,1,2,0,4,1,39,55472,8
0,1,0,0,4,15,1,2,0,4,1,39,37150,3
0,0,0,0,4,11,0,2,0,0,1,39,19000,3
1,2,0,0,4,9,2,2,0,4,1,39,88123,11
1,2,0,0,4,14,2,2,0,4,1,39,99999,10
0,2,0,0,4,11,0,4,1,4,0,39,17010,1
0,0,0,0,4,9,2,4,3,4,0,39,20660,13
1,1,0,0,4,9,2,2,0,4,1,39,43400,10
1,0,0,0,4,15,1,0,4,4,0,39,41955,4
0,1,0,0,4,8,2,4,1,4,1,39,27000,7
0,2,0,0,4,15,1,2,0,4,1,10,51861,1
1,0,0,0,2,9,2,4,2,4,0,39,11203,10
1,1,0,0,5,9,2,2,0,4,1,39,73092,4
0,0,0,0,2,15,1,4,3,4,0,39,5552,1
1,1,0,0,2,12,2,0,4,4,0,39,33250,10
1,1,0,0,4,9,2,2,0,4,1,39,99999,4
0,1,0,0,4,15,1,2,0,1,1,30,38550,12
0,1,0,0,4,9,2,2,0,4,1,39,68298,10
1,1,0,0,2,12,2,2,0,4,1,39,99999,10
1,1,0,0,5,14,2,2,0,4,1,39,88498,10
0,2,0,0,5,0,0,2,0,4,1,39,99999,4
0,2,0,0,2,8,2,0,1,4,0,39,21050,1
0,0,0,0,4,15,1,2,0,4,1,39,65800,13
1,1,0,0,6,12,2,2,0,4,1,39,99999,10
1,2,0,0,6,12,2,2,0,4,1,39,53086,12
0,2,0,0,7,15,1,0,1,4,1,39,30050,1
0,1,0,0,7,11,0,0,1,4,0,39,29050,4
1,1,0,0,6,9,2,4,1,4,1,39,32000,12
0,2,0,0,4,11,0,2,0,4,1,39,34194,14
0,0,0,0,0,11,0,4,2,4,1,39,6749,0
0,1,0,0,0,8,2,4,3,4,0,39,6113,0
0,1,0,0,2,15,1,5,1,4,0,39,11506,1
0,2,0,0,2,15,1,2,5,4,0,39,54548,4
0,1,0,0,2,12,2,4,1,4,1,39,32700,10
0,0,0,0,4,11,0,0,4,3,0,26,9855,12
1,0,0,0,4,11,0,4,1,4,1,39,28000,14
1,0,0,0,4,11,0,0,1,4,1,39,28799,14
1,1,0,0,4,7,2,0,1,4,0,39,20040,4
0,1,0,0,4,11,0,4,1,4,1,39,12400,8
0,2,0,0,5,11,0,2,0,4,1,39,50262,4
0,2,0,0,4,15,1,2,0,4,1,39,90000,14
0,2,0,0,6,9,2,6,1,4,1,39,61768,5
1,0,0,0,4,2,0,2,0,3,1,26,32850,5
0,0,0,0,4,11,0,3,1,3,1,26,10160,5
0,1,0,0,4,0,0,4,4,4,0,26,6400,8
0,0,0,0,4,1,0,5,1,3,0,26,6802,12
0,2,0,0,4,11,0,2,0,4,1,26,45013,4
1,0,0,0,1,15,1,2,0,4,1,39,28281,11
1,1,0,0,1,15,1,0,4,4,1,39,50400,4
0,0,0,0,4,1,0,4,3,4,0,39,5000,12
0,1,0,0,2,8,2,0,1,4,0,39,20037,4
0,0,0,0,4,15,1,4,3,4,1,39,12505,12
1,0,0,0,2,15,1,2,0,4,1,39,38049,11
0,1,0,0,4,15,1,2,0,3,1,26,17800,6
0,0,0,0,4,11,0,2,0,4,1,39,15500,12
1,2,0,0,6,11,0,2,0,4,1,39,20000,4
1,0,0,0,4,15,1,2,0,4,1,39,22193,10
0,2,0,0,6,15,1,2,0,4,1,39,99999,3
0,1,0,0,4,11,0,2,0,4,1,39,32009,3
0,2,0,0,4,11,0,6,1,4,0,39,19857,1
0,0,0,0,4,15,1,4,1,4,1,39,4034,10
0,0,0,0,4,7,2,4,1,4,1,39,4000,1
0,2,0,0,1,10,2,2,0,4,1,39,99999,10
1,1,0,0,4,15,1,4,1,4,1,39,11120,4
0,0,0,0,1,11,0,4,1,4,1,39,27260,3
0,2,0,0,0,15,1,2,0,4,1,39,25100,0
0,2,0,0,1,11,0,0,1,4,0,39,26500,1
1,1,0,0,4,8,2,2,0,4,1,39,33880,12
0,0,0,0,4,15,1,4,1,4,1,39,19004,3
1,1,0,0,4,15,1,2,0,4,1,39,30000,7
1,1,0,0,4,7,2,2,0,4,1,39,58084,4
0,2,0,0,0,11,0,2,0,4,1,39,30300,0
0,2,0,0,4,15,1,6,1,4,0,39,8200,4
0,2,0,0,4,11,0,4,1,4,1,39,29750,4
1,2,0,0,5,15,1,2,0,4,1,39,30322,12
0,1,0,0,7,15,1,2,5,4,0,39,54503,1
0,2,0,0,7,12,2,0,4,4,0,39,28100,10
1,2,0,0,4,11,0,2,0,4,1,39,40420,3
0,0,0,0,4,11,0,4,3,4,1,39,3632,8
0,2,0,0,2,5,0,6,1,4,0,39,5850,8
1,2,0,0,6,15,1,2,0,4,1,39,99999,12
0,0,0,0,4,15,1,4,3,4,1,39,6564,12
1,0,0,0,4,15,1,2,5,4,0,39,52004,12
0,0,0,0,4,15,1,4,3,4,0,39,4500,1
0,1,0,0,4,11,0,0,4,4,0,39,10780,9
0,2,0,0,4,7,2,6,4,2,0,39,20800,1
0,1,0,0,4,6,0,4,4,4,0,39,13578,12
0,1,0,0,4,4,0,2,0,4,1,26,17500,5
1,1,0,0,4,8,2,4,4,4,0,39,33250,13
0,2,0,0,4,11,0,0,1,4,0,9,15675,12
0,1,0,0,1,7,2,2,0,4,1,39,64025,3
0,1,0,0,4,11,0,2,0,4,1,39,35650,14
0,1,0,0,4,11,0,0,4,4,0,39,52509,4
0,1,0,0,0,9,2,2,0,4,1,39,35018,0
0,2,0,0,1,12,2,2,0,4,1,22,85902,1
0,2,0,0,0,9,2,2,0,4,1,39,99999,0
1,2,0,0,4,9,2,2,0,4,1,39,99999,4
0,2,0,0,0,9,2,2,0,4,1,39,61396,0
1,1,0,0,4,9,2,2,0,4,1,39,99999,10
1,1,0,0,4,8,2,2,0,4,1,39,86400,10
0,2,0,0,1,15,1,0,1,4,0,39,17078,1
0,2,0,0,0,14,2,2,0,4,1,39,44343,0
0,1,0,0,4,1,0,2,0,4,1,39,54000,3
0,0,0,0,4,2,0,3,3,3,0,39,4000,8
0,0,0,0,4,2,0,4,3,4,0,39,10000,12
0,0,0,0,4,15,1,2,0,4,1,26,12380,3
0,2,0,0,0,3,0,6,1,4,0,26,3123,0
0,1,0,0,7,9,2,0,1,1,0,39,28025,4
0,0,0,0,4,15,1,4,1,4,0,39,16624,12
0,0,0,0,4,11,0,4,4,4,0,39,39960,4
1,0,0,0,4,11,0,0,1,4,1,21,46450,3
1,2,0,0,5,11,0,2,0,4,1,39,69885,12
0,0,0,0,4,15,1,4,3,4,1,39,12505,12
0,0,0,0,4,1,0,4,3,4,1,39,4000,12
0,2,0,0,7,12,2,2,0,4,1,39,52513,10
0,2,0,0,0,9,2,2,0,4,1,39,44400,0
0,2,0,0,4,11,0,2,0,4,1,39,58632,11
0,0,0,0,4,15,1,4,3,4,1,39,11252,12
0,0,0,0,4,11,0,4,3,4,1,39,10000,8
1,1,0,0,4,11,0,2,0,4,1,39,47018,12
1,1,0,0,4,7,2,2,0,4,1,39,50162,4
0,0,0,0,4,8,2,2,0,4,1,39,48520,3
1,2,0,0,4,9,2,2,0,4,1,39,55509,4
0,2,0,0,1,12,2,2,0,4,1,39,69150,10
0,0,0,0,4,15,1,4,3,4,1,39,11500,3
0,0,0,0,4,1,0,4,3,4,0,39,1100,9
0,1,0,0,4,15,1,2,0,4,1,39,47074,4
0,2,0,0,7,11,0,2,0,4,1,39,26100,11
0,2,0,0,4,6,0,0,1,4,1,39,23900,3
1,2,0,0,7,15,1,2,0,4,1,39,60384,3
0,2,0,0,5,9,2,2,0,4,1,39,30080,1
0,0,0,0,4,15,1,4,3,4,0,39,6000,8
0,2,0,0,2,10,2,4,4,4,0,39,34646,10
1,0,0,0,4,15,1,2,0,4,1,39,30720,6
1,1,0,0,2,15,1,2,0,4,1,39,47308,11
0,0,0,0,4,15,1,4,3,4,0,39,9726,1
0,0,0,0,4,15,1,4,3,4,1,39,9660,1
0,0,0,0,4,11,0,2,0,4,1,39,17145,3
1,0,0,0,4,15,1,2,0,4,1,39,77966,12
0,2,0,0,2,11,0,0,2,4,1,39,21500,14
0,2,0,0,1,15,1,2,0,4,1,39,50500,1
0,0,0,0,4,15,1,4,3,4,0,39,12322,1
0,0,0,0,4,11,0,4,3,4,1,39,8000,3
0,0,0,0,4,11,0,0,1,4,1,39,19992,7
0,0,0,0,4,1,0,4,1,4,0,39,12020,14
0,1,0,0,4,9,2,4,1,4,0,39,30088,10
0,0,0,0,4,9,2,4,1,4,0,39,30015,10
0,0,0,0,4,8,2,4,3,4,1,39,18000,13
0,2,0,0,4,15,1,2,5,4,0,39,54440,10
0,1,0,0,4,14,2,2,5,4,0,39,99999,10
0,1,0,0,1,11,0,0,4,4,0,39,27813,4
0,1,0,0,4,15,1,2,0,4,1,39,31010,6
0,1,0,0,1,9,2,2,0,4,1,39,60390,10
0,2,0,0,4,15,1,2,0,4,1,39,93109,11
0,0,0,0,0,11,0,4,3,4,1,11,10000,0
1,1,0,0,4,15,1,2,0,4,1,39,29378,3
0,0,0,0,4,2,0,4,2,4,1,39,7500,3
1,0,0,0,6,8,2,2,0,4,1,11,33137,12
1,0,0,0,4,11,0,2,0,4,1,39,48800,7
0,0,0,0,4,11,0,4,2,4,0,39,11872,7
0,1,0,0,4,9,2,4,1,2,0,39,16802,1
0,1,0,0,4,11,0,0,4,4,0,39,28035,12
0,0,0,0,4,0,0,4,3,4,0,39,1169,8
0,2,0,0,1,15,1,0,1,4,1,39,49365,4
0,0,0,0,4,15,1,4,1,4,1,39,20012,8
0,0,0,0,4,15,1,4,1,4,1,39,11001,8
0,1,0,0,4,15,1,5,1,4,1,39,12515,14
0,1,0,0,4,15,1,2,0,4,1,39,35400,4
0,1,0,0,4,9,2,2,0,4,1,39,31215,14
1,2,0,0,4,7,2,2,0,4,1,4,23312,1
0,1,0,0,1,9,2,2,0,4,1,39,68808,3
0,2,0,0,0,11,0,0,1,4,0,39,4216,0
1,0,0,0,4,11,0,0,4,4,0,39,30200,1
0,0,0,0,4,11,0,4,2,4,0,39,2000,3
0,1,0,0,7,10,2,2,5,4,0,0,84890,10
0,0,0,0,4,9,2,4,1,4,1,9,65050,13
0,0,0,0,4,1,0,4,1,4,0,39,10000,1
0,2,0,0,4,1,0,2,0,4,1,39,36020,7
1,0,0,0,4,11,0,2,0,4,1,39,47334,3
0,0,0,0,4,1,0,0,4,3,1,39,5000,3
1,0,0,0,1,11,0,0,1,4,1,39,33165,1
1,0,0,0,4,11,0,4,1,4,0,39,18000,8
0,0,0,0,4,8,2,4,1,4,0,39,18016,1
0,1,0,0,4,11,0,2,0,4,1,39,42842,7
1,2,0,0,5,12,2,2,0,4,1,39,99999,4
1,1,0,0,4,12,2,2,0,4,1,39,38969,1
0,2,0,0,4,15,1,2,0,4,1,39,35669,3
0,0,0,0,4,15,1,2,0,4,1,39,30360,6
1,1,0,0,2,15,1,2,0,4,1,39,42100,11
0,2,0,0,4,11,0,2,0,4,1,39,66433,4
0,2,0,0,4,11,0,0,4,4,1,39,36004,3
0,0,0,0,4,15,1,4,4,4,0,39,17020,1
0,0,0,0,4,15,1,4,2,4,0,39,12420,7
0,1,0,0,4,15,1,2,0,4,1,39,28391,6
1,1,0,0,4,9,2,2,0,4,1,39,58145,10
0,2,0,0,1,15,1,2,0,4,1,39,49300,3
1,1,0,0,4,15,1,2,0,4,1,39,40110,12
1,0,0,0,4,9,2,2,0,4,1,39,40117,10
1,1,0,0,4,15,1,2,0,4,1,39,57837,12
1,2,0,0,6,15,1,2,0,4,1,39,67000,3
0,0,0,0,4,15,1,4,3,4,1,39,3000,6
0,2,0,0,1,15,1,2,0,4,1,39,63000,3
0,0,0,0,4,11,0,2,2,4,1,39,34020,13
1,2,0,0,0,8,2,2,0,4,1,39,6130,0
1,1,0,0,7,9,2,2,0,4,1,39,64155,10
0,2,0,0,4,12,2,2,0,4,1,39,74100,3
0,0,0,0,6,1,0,4,3,4,0,39,950,10
1,0,0,0,5,11,0,2,0,4,1,39,45851,4
1,2,0,0,4,15,1,2,0,4,1,39,61738,12
1,0,0,0,4,9,2,4,3,4,1,39,32035,4
1,2,0,0,4,9,2,0,4,4,1,39,52355,4
0,0,0,0,4,1,0,4,1,4,1,39,4462,3
0,0,0,0,4,11,0,4,1,4,0,39,12157,1
0,0,0,0,4,1,0,4,2,4,1,39,3000,8
0,0,0,0,4,15,1,5,1,4,1,39,25000,3
0,0,0,0,4,11,0,0,4,4,0,39,18000,1
0,0,0,0,4,15,1,2,0,4,1,39,41697,6
0,1,0,0,4,11,0,4,1,4,1,39,25729,13
0,1,0,0,2,11,0,0,4,4,1,39,28000,3
0,1,0,0,4,1,0,4,2,4,1,39,9000,6
1,1,0,0,2,15,1,2,0,4,1,39,28395,11
1,2,0,0,6,0,0,2,0,4,1,39,30001,14
1,0,0,0,6,11,0,4,3,4,1,39,19500,14
1,0,0,0,0,1,0,4,3,4,0,39,19500,0
0,2,0,0,4,9,2,2,0,4,1,39,34285,12
0,0,0,0,7,7,2,4,3,4,0,39,7608,1
0,0,0,0,4,1,0,4,3,4,0,39,5635,1
0,2,0,0,4,11,0,0,1,4,0,39,15672,12
0,0,0,0,4,9,2,4,4,4,0,0,6700,10
0,0,0,0,4,15,1,4,2,4,0,0,7790,8
0,2,0,0,0,7,2,0,4,4,0,39,7980,0
0,2,0,0,7,15,1,0,2,4,0,39,49050,1
0,2,0,0,4,11,0,0,4,4,0,39,32223,1
0,0,0,0,4,11,0,4,3,4,1,39,4500,8
1,2,0,0,4,11,0,2,0,4,1,39,99999,4
0,1,0,0,4,15,1,2,5,4,0,39,30057,1
0,0,0,0,4,9,2,2,0,4,1,39,93016,10
0,1,0,0,4,1,0,2,0,4,1,39,27000,3
1,2,0,0,4,12,2,2,0,4,1,39,70000,1
1,0,0,0,6,11,0,0,1,4,1,39,6000,7
0,0,0,0,6,1,0,4,1,4,0,39,9000,1
1,2,0,0,6,10,2,2,0,4,1,39,68513,10
1,0,0,0,4,15,1,4,3,4,1,39,30000,12
0,0,0,0,4,15,1,4,3,4,0,39,4800,8
0,2,0,0,4,11,0,5,4,4,1,39,34003,3
0,1,0,0,4,15,1,2,0,4,1,39,37100,7
1,1,0,0,4,9,2,2,0,4,1,39,48480,4
0,1,0,0,4,11,0,2,0,4,1,39,65895,4
0,2,0,0,4,9,2,2,0,4,1,39,46761,10
1,1,0,0,4,11,0,2,0,4,1,39,45069,4
0,0,0,0,4,1,0,4,3,4,1,39,3285,6
0,1,0,0,1,9,2,2,0,4,1,39,40050,13
0,1,0,0,1,9,2,2,0,1,1,40,49162,10
0,1,0,0,4,11,0,0,1,4,0,39,15000,4
0,0,0,0,4,11,0,4,1,4,1,39,10077,3
1,2,0,0,4,11,0,2,0,4,1,39,37887,3
0,0,0,0,4,1,0,4,3,4,1,39,3682,3
0,2,0,0,6,11,0,4,1,4,1,39,5400,3
0,1,0,0,1,15,1,4,4,4,0,39,27010,4
1,1,0,0,4,15,1,2,0,4,1,39,17951,12
0,0,0,0,4,15,1,2,0,4,1,39,21742,13
0,1,0,0,4,1,0,2,0,4,1,39,18000,7
0,1,0,0,7,11,0,2,0,4,1,39,65186,4
0,1,0,0,7,9,2,2,5,4,0,39,99999,4
0,1,0,0,6,11,0,2,0,4,1,39,68053,4
1,0,0,0,4,15,1,2,0,4,1,39,45621,3
0,0,0,0,4,11,0,2,0,4,1,39,43008,8
0,0,0,0,1,7,2,2,0,4,1,39,31000,13
0,0,0,0,0,1,0,2,0,4,1,39,14200,0
0,0,0,0,7,9,2,2,0,4,1,39,46000,10
1,0,0,0,1,11,0,2,0,4,1,39,50975,1
0,2,0,0,4,15,1,2,0,4,1,39,48800,13
0,0,0,0,4,15,1,4,3,4,1,39,4325,6
1,2,0,0,4,7,2,2,0,4,1,39,31122,12
0,1,0,0,1,11,0,2,0,4,1,39,39040,8
1,2,0,0,4,9,2,0,4,4,0,39,24054,13
1,0,0,0,4,15,1,4,3,4,1,39,9214,1
0,0,0,0,4,15,1,4,3,4,0,39,10316,8
0,2,0,0,0,9,2,0,1,4,0,39,14010,0
1,2,0,0,4,9,2,2,0,4,1,39,99999,10
0,1,0,0,4,15,1,2,0,4,1,39,22000,7
1,1,0,0,4,7,2,2,0,4,1,39,40100,10
0,1,0,0,6,9,2,2,0,4,1,39,99999,12
0,0,0,0,6,11,0,2,0,4,1,39,26602,3
0,1,0,0,4,11,0,2,5,4,0,39,39100,1
1,0,0,0,4,15,1,2,0,4,1,39,36456,14
0,1,0,0,4,11,0,2,0,4,1,39,33291,3
1,0,0,0,4,9,2,2,0,4,1,39,87304,4
0,2,0,0,0,11,0,2,0,4,1,39,31000,0
0,2,0,0,4,0,0,6,1,4,0,39,10909,1
0,2,0,0,4,15,1,2,0,4,1,39,38112,3
0,1,0,0,4,15,1,2,0,4,1,39,56600,4
0,1,0,0,4,15,1,0,1,4,1,39,48252,4
0,2,0,0,4,11,0,2,0,4,1,39,8516,3
0,1,0,0,1,15,1,2,0,4,1,39,99999,1
0,0,0,0,1,11,0,4,3,4,1,39,8500,1
0,0,0,0,4,15,1,4,3,4,0,39,4000,12
1,2,0,0,5,8,2,2,0,4,1,39,66680,4
0,0,0,0,4,11,0,4,1,1,0,30,15024,7
0,1,0,0,4,9,2,4,1,4,1,39,24800,3
0,1,0,0,4,11,0,4,1,4,1,39,15500,6
0,1,0,0,4,15,1,4,1,4,1,39,9000,6
0,2,0,0,7,9,2,0,1,4,1,39,70520,1
1,2,0,0,4,12,2,2,0,4,1,39,99999,13
0,0,0,0,7,12,2,4,3,4,1,39,1200,14
0,0,0,0,4,2,0,4,3,4,0,39,2500,12
1,1,0,0,4,15,1,2,0,4,1,39,61450,12
0,0,0,0,4,11,0,4,3,4,1,39,25000,7
0,1,0,0,4,11,0,0,1,4,1,39,47000,3
0,1,0,0,5,9,2,0,1,4,1,39,20008,4
0,1,0,0,4,11,0,0,4,4,0,39,18200,8
0,0,0,0,4,11,0,4,3,4,1,39,23188,6
1,0,0,0,4,11,0,2,0,4,1,39,20078,4
0,1,0,0,2,15,1,0,4,4,0,39,9000,4
0,0,0,0,4,1,0,4,3,4,0,39,3500,1
1,0,0,0,4,11,0,4,1,4,1,39,3000,13
1,1,0,0,4,11,0,0,1,4,1,39,46000,8
1,2,0,0,4,11,0,2,0,4,1,39,28558,3
1,2,0,0,1,9,2,0,4,4,0,39,26000,13
0,0,0,0,7,15,1,4,3,4,1,39,3000,4
0,0,0,0,4,11,0,4,3,4,1,39,2200,6
1,1,0,0,7,7,2,2,0,4,1,39,30000,4
0,0,0,0,6,11,0,2,0,4,1,39,38709,4
0,0,0,0,1,1,0,4,1,2,0,39,114,1
0,0,0,0,4,11,0,5,1,2,1,39,9600,3
0,2,0,0,6,10,2,2,0,4,1,39,57820,10
0,1,0,0,4,15,1,4,3,4,0,39,15000,8
1,1,0,0,5,15,1,2,0,4,1,39,56500,3
0,1,0,0,1,15,1,4,1,4,1,39,17109,4
1,0,0,0,4,9,2,2,0,4,1,39,41200,7
1,0,0,0,4,11,0,1,0,4,1,39,45000,14
1,1,0,0,4,15,1,0,4,4,0,39,30500,12
0,0,0,0,4,11,0,4,3,4,0,39,10000,1
0,0,0,0,4,15,1,4,3,4,0,39,3100,12
0,2,0,0,0,15,1,6,4,4,0,39,16416,0
0,2,0,0,4,4,0,4,3,4,1,39,970,7
0,1,0,0,4,9,2,4,4,4,1,39,13000,10
0,0,0,0,4,9,2,4,2,4,0,39,23000,10
0,1,0,0,4,8,2,4,1,4,1,39,14000,8
1,1,0,0,4,11,0,0,3,4,1,39,15475,14
1,0,0,0,4,11,0,4,2,4,1,39,6000,6
0,1,0,0,4,15,1,0,4,4,1,39,18100,3
0,0,0,0,4,15,1,0,1,4,0,39,13040,10
1,1,0,0,4,11,0,0,1,4,1,39,25000,14
1,1,0,0,4,8,2,0,1,4,0,39,25000,4
0,2,0,0,4,11,0,2,0,4,1,39,17000,3
0,0,0,0,4,11,0,4,3,4,1,39,6000,1
0,0,0,0,4,11,0,4,3,4,1,39,7354,8
0,1,0,0,4,15,1,5,4,4,0,11,16000,10
0,1,0,0,4,11,0,2,5,4,0,39,39900,1
0,0,0,0,4,15,1,4,1,4,1,39,12002,14
1,0,0,0,1,15,1,4,1,4,1,39,25002,1
1,0,0,0,4,15,1,3,1,4,1,39,14002,8
1,1,0,0,5,11,0,2,0,4,1,39,23337,5
0,1,0,0,4,8,2,2,0,4,1,39,18000,8
0,2,0,0,5,11,0,2,0,4,1,39,99999,4
1,2,0,0,4,1,0,2,0,4,1,39,49700,1
0,1,0,0,4,11,0,2,0,4,1,39,51900,6
0,2,0,0,6,0,0,6,2,4,0,39,8000,14
1,2,0,0,2,12,2,2,0,4,1,39,56158,10
